Date,PX_LAST
12/28/95,1133.641
12/29/95,1135.634
1/1/96,1135.634
1/2/96,1136.219
1/3/96,1142.511
1/4/96,1149.669
1/5/96,1156.183
1/8/96,1151.226
1/9/96,1147.624
1/10/96,1142.681
1/11/96,1137.093
1/12/96,1135.334
1/15/96,1132.967
1/16/96,1137.382
1/17/96,1135.102
1/18/96,1131.25
1/19/96,1131.45
1/22/96,1125.548
1/23/96,1119.288
1/24/96,1120.391
1/25/96,1125.858
1/26/96,1122.286
1/29/96,1122.746
1/30/96,1124.093
1/31/96,1138.866
2/1/96,1141.078
2/2/96,1144.341
2/5/96,1145.461
2/6/96,1145.901
2/7/96,1147.802
2/8/96,1144.511
2/9/96,1140.037
2/12/96,1143.112
2/13/96,1141.236
2/14/96,1145.049
2/15/96,1149.303
2/16/96,1154.441
2/19/96,1156.527
2/20/96,1138.598
2/21/96,1139.823
2/22/96,1143.802
2/23/96,1147.372
2/26/96,1147.474
2/27/96,1140.965
2/28/96,1142.381
2/29/96,1141.228
3/1/96,1143.797
3/4/96,1142.818
3/5/96,1141.932
3/6/96,1140.295
3/7/96,1135.712
3/8/96,1129.987
3/11/96,1114.822
3/12/96,1119.679
3/13/96,1118.685
3/14/96,1127.527
3/15/96,1128.372
3/18/96,1134.864
3/19/96,1142.368
3/20/96,1141.022
3/21/96,1150.134
3/22/96,1149.086
3/25/96,1155.332
3/26/96,1152.597
3/27/96,1155.254
3/28/96,1157.034
3/29/96,1163.955
4/1/96,1164.21
4/2/96,1167.245
4/3/96,1166.313
4/4/96,1167.079
4/5/96,1168.832
4/8/96,1165.347
4/9/96,1163.979
4/10/96,1165.552
4/11/96,1161.195
4/12/96,1160.998
4/15/96,1167.311
4/16/96,1170.272
4/17/96,1167.18
4/18/96,1169.18
4/19/96,1180.768
4/22/96,1189.426
4/23/96,1190.49
4/24/96,1190.305
4/25/96,1188.951
4/26/96,1196.961
4/29/96,1200.131
4/30/96,1196.301
5/1/96,1188.123
5/2/96,1186.084
5/3/96,1181.026
5/6/96,1180.373
5/7/96,1175.744
5/8/96,1175.145
5/9/96,1174.092
5/10/96,1170.129
5/13/96,1165.021
5/14/96,1166.727
5/15/96,1174.816
5/16/96,1174.747
5/17/96,1176.866
5/20/96,1173.874
5/21/96,1175.067
5/22/96,1169.926
5/23/96,1164.938
5/24/96,1161.734
5/27/96,1160.255
5/28/96,1161.287
5/29/96,1162.625
5/30/96,1166.064
5/31/96,1172.771
6/3/96,1164.546
6/4/96,1165.64
6/5/96,1166.649
6/6/96,1164.397
6/7/96,1156.169
6/10/96,1157.521
6/11/96,1160.046
6/12/96,1166.079
6/13/96,1164.768
6/14/96,1172.441
6/17/96,1172.174
6/18/96,1179.535
6/19/96,1178.002
6/20/96,1175.47
6/21/96,1174.504
6/24/96,1177.912
6/25/96,1175.921
6/26/96,1177.497
6/27/96,1174.733
6/28/96,1177.854
7/1/96,1178.641
7/2/96,1172.902
7/3/96,1170.671
7/4/96,1174.644
7/5/96,1166.503
7/8/96,1155.708
7/9/96,1160.734
7/10/96,1158.461
7/11/96,1158.307
7/12/96,1146.063
7/15/96,1143.124
7/16/96,1136.353
7/17/96,1140.386
7/18/96,1146.166
7/19/96,1149.819
7/22/96,1137.113
7/23/96,1139.703
7/24/96,1121.411
7/25/96,1129.974
7/26/96,1131.789
7/29/96,1132.006
7/30/96,1130.434
7/31/96,1141.883
8/1/96,1149.359
8/2/96,1153.613
8/5/96,1158.715
8/6/96,1149.568
8/7/96,1144.551
8/8/96,1146.954
8/9/96,1143.705
8/12/96,1146.772
8/13/96,1150.5
8/14/96,1151.109
8/15/96,1150.411
8/16/96,1150.089
8/19/96,1152.865
8/20/96,1156.466
8/21/96,1161.172
8/22/96,1163.58
8/23/96,1165.843
8/26/96,1163.249
8/27/96,1162.829
8/28/96,1158.612
8/29/96,1149.772
8/30/96,1142.827
9/2/96,1136.732
9/3/96,1133.507
9/4/96,1138.669
9/5/96,1141.797
9/6/96,1137.599
9/9/96,1141.822
9/10/96,1141.73
9/11/96,1137.496
9/12/96,1139.838
9/13/96,1149.114
9/16/96,1154.011
9/17/96,1160.246
9/18/96,1162.049
9/19/96,1162.023
9/20/96,1158.887
9/23/96,1153.895
9/24/96,1155.543
9/25/96,1165.24
9/26/96,1165.77
9/27/96,1168.727
9/30/96,1171.647
10/1/96,1173.307
10/2/96,1175.714
10/3/96,1171.953
10/4/96,1169.341
10/7/96,1172.188
10/8/96,1170.908
10/9/96,1164.6
10/10/96,1162.572
10/11/96,1165.457
10/14/96,1170.35
10/15/96,1178.373
10/16/96,1175.252
10/17/96,1175.609
10/18/96,1182.191
10/21/96,1178.613
10/22/96,1173.932
10/23/96,1168.396
10/24/96,1165.327
10/25/96,1161.78
10/28/96,1162.46
10/29/96,1160.532
10/30/96,1161.306
10/31/96,1158.107
11/1/96,1159.863
11/4/96,1160.58
11/5/96,1161.156
11/6/96,1172.427
11/7/96,1176.198
11/8/96,1183.49
